Call-Data-Record-ID	Service-Type	Timestamp	Duration	MSISDN-A	MSISDN-B	TXBytes
499	D	19.06.2016 13:57	234	4917100000360		12989340
500	D	12.06.2016 12:26	35	4917100000382		2764510
501	V	06.05.2016 16:26	88	4917100000309	499311266	
502	D	12.03.2016 06:53	2417	4917100000251		151574904
503	D	22.06.2016 18:02	32	4917100000303		1975552
504	D	11.04.2016 00:22	636	4917100000197		8170056
505	V	11.05.2016 07:02	1944	4917100000102	4917100000110	
506	V	21.03.2016 20:57	46	4917100000071	4917100000294	
507	D	16.06.2016 02:29	1174	4917100000378		68060302
508	D	26.04.2016 23:25	26	4917100000141		1073982
509	S	04.03.2016 08:41		4917100000140	4917100000092	
510	D	14.06.2016 21:51	1757	4917100000340		123292204
511	V	07.05.2016 03:14	45	4917100000315	4917100000086	
512	S	03.06.2016 02:10		4917100000054	4917100000190	
513	S	05.04.2016 16:02		4917100000029	4917100000137	
514	S	13.04.2016 11:55		4917100000228	4917100000280	
515	S	19.06.2016 19:35		4917100000244	4917100000132	
516	V	24.06.2016 03:47	1427	4917100000046	4917100000147	
517	S	11.02.2016 16:35		4917100000013	4917100000072	
518	V	05.05.2016 23:37	2703	4917100000266	4917100000359	
519	V	12.06.2016 23:05	237	4917100000306	4917100000075	
520	S	09.06.2016 12:41		4917100000289	4917100000013	
521	V	06.05.2016 18:38	33	4917100000014	499311129	
522	V	19.06.2016 02:57	64	4917100000007	4917100000314	
523	S	19.06.2016 12:51		4917100000198	4917100000365	
524	S	29.06.2016 16:17		4917100000163	4917100000332	
525	V	07.05.2016 03:37	2494	4917100000048	499311132	
526	V	21.06.2016 17:07	2186	4917099999998	4917100000039	
527	V	10.06.2016 08:05	384	4917100000255	4917100000328	
528	D	15.05.2016 15:30	525	4917100000091		51221625
529	S	14.05.2016 15:01		4917100000080	4917100000088	
530	V	20.06.2016 11:47	97	4917100000328	491601111193	
531	S	07.03.2016 12:12		4917100000101	4917100000155	
532	S	13.05.2016 06:06		4917100000287	4917100000342	
533	D	07.06.2016 12:31	75	4917100000031		4620150
534	D	14.06.2016 00:51	119	4917100000293		10857679
535	D	12.06.2016 15:54	612	4917100000012		58837680
536	V	07.03.2016 23:10	486	4917100000337	499311127	
537	S	18.04.2016 13:30		4917100000299	4917100000080	
538	V	03.05.2016 00:11	1196	4917100000380	4917100000132	
539	D	28.06.2016 21:39	486	4917100000117		44736786
540	S	08.05.2016 16:44		4917100000312	4917100000055	
541	S	21.04.2016 14:32		4917100000216	4917100000156	
542	V	23.06.2016 10:09	3649	4917100000194	499311264	
543	D	11.02.2016 18:26	618	4917100000182		53185080
544	D	24.05.2016 08:42	3693	4917100000386		88971756
545	S	07.06.2016 22:54		4917100000012	4917100000352	
546	D	06.02.2016 12:09	306	4917100000078		16255944
547	S	20.06.2016 09:09		4917100000017	4917100000072	
548	D	26.06.2016 14:06	94	4917100000180		3103786
549	S	07.06.2016 21:13		4917100000252	4917100000207	
550	V	20.06.2016 08:32	58	4917100000146	4917100000187	
551	S	09.04.2016 10:10		4917100000328	4917100000080	
552	V	21.06.2016 04:56	1988	4917100000188	4917100000109	
553	V	29.06.2016 05:32	62	4917100000197	4917100000186	
554	V	11.05.2016 14:15	56	4917100000119	4917100000023	
555	V	24.06.2016 04:14	453	4917100000258	4917100000097	
556	S	05.06.2016 23:11		4917100000242	4917100000001	
557	V	16.06.2016 08:24	1768	4917100000375	4917100000094	
558	S	23.04.2016 09:08		4917100000232	4917100000333	
559	S	23.05.2016 03:27		4917100000120	4917100000136	
560	V	05.06.2016 03:17	1988	4917100000139	4917100000298	
561	V	04.05.2016 08:05	55	4917100000077	4917100000327	
562	D	11.06.2016 04:17	2175	4917100000029		84403050
563	V	02.06.2016 08:40	78	4917100000387	491601111121	
564	V	03.05.2016 06:20	119	4917100000203	491601111126	
565	S	27.05.2016 14:05		4917100000134	4917100000363	
566	S	08.05.2016 09:51		4917100000061	4917100000052	
567	D	21.06.2016 10:48	2802	4917100000168		10358994
568	V	16.04.2016 18:19	56	4917100000075	491601111167	
569	S	28.04.2016 12:15		4917100000283	4917100000058	
570	V	29.05.2016 22:06	2637	4917100000263	491601111144	
571	D	04.06.2016 08:25	1504	4917100000083		132755072
572	D	13.05.2016 09:31	1020	4917100000119		8347680
573	D	21.02.2016 15:16	84	4917100000181		5226732
574	S	15.06.2016 17:20		4917100000355	4917100000210	
575	S	12.06.2016 05:23		4917100000206	4917100000126	
576	D	15.02.2016 11:58	105	4917100000265		10107720
577	V	01.05.2016 08:31	2472	4917100000130	4917100000219	
578	V	10.06.2016 03:13	21	4917100000063	491601111166	
579	S	13.03.2016 16:36		4917100000320	4917100000241	
580	D	22.05.2016 11:46	399	4917100000057		13554429
581	D	12.04.2016 16:31	79	4917100000290		1847178
582	V	04.05.2016 13:55	648	4917100000267	4917100000181	
583	V	29.05.2016 02:33	228	4917100000175	4917100000089	
584	S	25.05.2016 18:52		4917100000041	4917100000009	
585	S	10.02.2016 09:15		4917100000225	4917100000202	
586	D	12.03.2016 03:23	1163	4917100000272		56277570
587	D	23.04.2016 00:58	122	4917100000130		5574424
588	V	23.05.2016 03:55	58	4917100000238	499311138	
589	V	27.04.2016 08:39	43	4917100000150	4917100000065	
590	D	19.06.2016 06:15	94	4917099999997		4816090
591	S	19.04.2016 15:00		4917100000324	4917100000315	
592	V	02.06.2016 05:32	2637	4917100000140	499311205	
593	D	25.05.2016 05:56	103	4917099999998		6257559
594	D	29.06.2016 05:07	2824	4917100000052		49620504
595	V	10.05.2016 10:38	60	4917100000134	4917100000113	
596	S	22.05.2016 22:24		4917100000322	4917100000167	
597	D	11.03.2016 06:51	41	4917100000154		3226126
598	S	09.05.2016 23:06		4917100000095	4917100000047	
599	D	22.05.2016 14:47	1350	4917100000107		107905500
600	V	26.05.2016 04:03	1504	4917100000302	499311180	
601	V	14.06.2016 09:50	71	4917100000366	4917100000294	
602	V	11.04.2016 10:26	56	4917100000357	499311170	
603	D	07.04.2016 04:23	53	4917100000374		4548619
604	D	18.05.2016 13:44	1911	4917100000153		32869200
605	V	29.04.2016 15:41	1911	4917100000137	491601111144	
606	S	27.06.2016 09:53		4917100000096	4917100000009	
607	V	23.06.2016 02:54	1779	4917100000262	491601111179	
608	D	05.06.2016 07:32	116	4917100000010		1014652
609	S	26.04.2016 22:39		4917100000337	4917100000100	
610	V	14.05.2016 08:22	3	4917100000376	4917100000044	
611	S	10.06.2016 18:04		4917100000235	4917100000166	
612	S	01.03.2016 20:56		4917100000249	4917100000271	
613	S	19.05.2016 20:11		4917100000021	4917100000293	
614	D	23.06.2016 12:56	745	4917100000316		68056495
615	S	13.03.2016 16:30		4917100000228	4917100000311	
616	D	18.06.2016 11:46	101	4917100000291		1347643
617	S	29.03.2016 13:47		4917100000085	4917100000169	
618	V	18.05.2016 04:07	31	4917100000312	4917100000139	
619	S	14.06.2016 19:55		4917100000208	4917100000045	
620	V	15.06.2016 19:15	45	4917100000300	499311191	
621	D	04.05.2016 12:14	34	4917100000372		299234
622	S	25.06.2016 10:09		4917100000053	4917100000070	
623	V	06.05.2016 17:43	88	4917100000226	499311127	
624	S	12.06.2016 09:00		4917100000015	4917100000117	
625	V	17.05.2016 09:41	3099	4917100000143	499311300	
626	S	21.03.2016 18:52		4917100000085	4917099999999	
627	S	16.06.2016 22:09		4917100000114	4917100000009	
628	S	08.03.2016 09:03		4917100000064	4917100000347	
629	V	21.05.2016 08:41	33	4917100000077	4917100000072	
630	V	06.06.2016 17:20	294	4917100000044	4917100000047	
631	D	18.04.2016 11:27	2868	4917100000290		93898320
632	D	17.06.2016 17:18	84	4917100000125		5466468
633	S	17.06.2016 01:59		4917100000328	4917100000088	
634	D	07.05.2016 12:01	186	4917100000206		4010904
635	V	19.06.2016 20:04	180	4917100000156	499311268	
636	V	04.05.2016 17:29	111	4917100000025	4917100000114	
637	D	06.06.2016 23:05	3473	4917100000275		112261252
638	V	05.06.2016 13:41	55	4917100000185	4917100000148	
639	V	08.02.2016 12:50	204	4917100000152	4917100000274	
640	D	06.04.2016 08:09	80	4917100000296		5055680
641	V	27.04.2016 04:33	2956	4917100000314	4917100000158	
642	S	09.05.2016 20:13		4917100000329	4917100000199	
643	S	20.05.2016 04:27		4917100000116	4917100000270	
644	S	25.03.2016 08:54		4917100000265	4917100000076	
645	V	28.06.2016 20:38	1504	4917100000068	499311209	
646	V	18.06.2016 01:47	53	4917100000061	4917100000092	
647	V	09.06.2016 20:12	31	4917100000280	4917100000271	
648	D	14.05.2016 12:38	68	4917100000374		6116464
649	S	24.05.2016 16:08		4917100000150	4917100000072	
650	S	16.03.2016 09:20		4917100000153	4917100000180	
651	V	28.06.2016 18:31	90	4917100000171	499311127	
652	S	23.04.2016 00:01		4917100000372	4917100000094	
653	S	21.04.2016 10:31		4917100000213	4917100000278	
654	S	16.06.2016 22:44		4917100000076	4917100000136	
655	V	09.06.2016 14:34	51	4917100000001	4917100000221	
656	D	14.06.2016 02:27	198	4917100000180		19134918
657	D	17.06.2016 09:24	579	4917100000311		31944009
658	V	18.05.2016 06:54	387	4917100000066	491601111118	
659	S	15.03.2016 18:56		4917100000372	4917100000217	
660	S	11.06.2016 10:16		4917100000356	4917100000255	
661	V	19.04.2016 21:05	3209	4917100000218	4917100000313	
662	S	03.06.2016 12:07		4917100000306	4917100000314	
663	S	27.05.2016 13:07		4917100000388	4917100000329	
664	V	22.02.2016 06:49	1031	4917100000350	491601111172	
665	D	05.04.2016 10:40	459	4917100000129		32559624
666	S	18.04.2016 17:19		4917100000248	4917100000153	
667	D	26.05.2016 06:53	171	4917100000308		9288207
668	D	27.06.2016 01:16	109	4917100000319		8736241
669	S	13.04.2016 23:33		4917100000153	4917100000301	
670	S	27.04.2016 03:04		4917100000230	4917100000141	
671	D	26.06.2016 13:09	62	4917100000186		2321528
672	S	22.06.2016 08:49		4917100000378	4917100000327	
673	D	22.06.2016 00:12	115	4917100000360		4046620
674	D	10.02.2016 19:24	85	4917100000075		6157145
675	D	20.04.2016 03:58	77	4917100000076		6127275
676	D	06.06.2016 21:56	29	4917100000239		192589
677	V	02.06.2016 09:18	118	4917100000250	4917100000001	
678	D	15.06.2016 17:29	2648	4917100000291		102310776
679	V	27.06.2016 09:39	115	4917100000354	4917100000086	
680	S	15.05.2016 22:02		4917100000039	4917100000259	
681	D	08.06.2016 12:01	2912	4917100000331		4531072
682	D	06.06.2016 10:11	261	4917100000253		22801743
683	V	02.06.2016 16:09	125	4917100000252	4917100000134	
684	V	28.06.2016 09:29	27	4917100000252	4917100000164	
685	V	15.04.2016 15:16	69	4917100000034	4917100000200	
686	S	04.05.2016 00:12		4917100000096	4917100000294	
687	V	29.06.2016 17:05	78	4917100000031	4917100000111	
688	V	04.06.2016 13:44	162	4917100000235	491601111111	
689	V	19.05.2016 03:15	2560	4917100000035	4917100000155	
690	V	04.05.2016 03:10	2263	4917100000275	4917100000202	
691	S	04.06.2016 03:40		4917100000278	4917100000253	
692	V	10.06.2016 14:44	1009	4917100000042	491601111178	
693	V	04.06.2016 21:33	3286	4917100000245	4917100000053	
694	D	17.05.2016 06:45	124	4917100000088		11444828
695	V	06.06.2016 08:22	330	4917100000186	499311280	
696	S	13.06.2016 07:42		4917100000084	4917100000104	
697	S	21.06.2016 04:16		4917100000164	4917100000331	
698	V	09.06.2016 14:41	594	4917100000162	4917100000119	
699	S	03.05.2016 17:47		4917100000377	4917100000005	
700	S	26.05.2016 05:21		4917100000122	4917100000350	
701	S	15.03.2016 04:44		4917100000249	4917100000237	
702	D	23.06.2016 11:34	103	4917100000085		5276999
703	V	07.06.2016 10:56	1636	4917100000233	499311198	
704	S	08.06.2016 22:33		4917100000303	4917100000296	
705	S	15.06.2016 16:59		4917100000161	4917100000064	
706	S	12.06.2016 00:04		4917100000289	4917100000196	
707	V	10.03.2016 08:15	1328	4917100000308	4917100000004	
708	V	16.03.2016 23:55	28	4917100000243	4917100000177	
709	V	21.03.2016 02:31	615	4917100000371	499311168	
710	V	08.06.2016 00:39	28	4917100000215	4917100000308	
711	D	19.05.2016 06:03	84	4917100000155		7297248
712	S	01.03.2016 11:45		4917100000080	4917100000189	
713	V	25.04.2016 09:59	119	4917100000174	4917100000163	
714	S	14.05.2016 21:27		4917100000187	4917100000193	
715	S	09.06.2016 02:51		4917100000141	4917100000158	
716	D	01.05.2016 17:23	636	4917100000132		20758404
717	V	25.05.2016 10:44	55	4917100000290	499311115	
718	D	23.04.2016 01:29	921	4917100000387		11696700
719	S	06.04.2016 11:45		4917100000286	4917100000288	
720	V	04.05.2016 04:17	119	4917100000248	4917100000009	
721	V	20.05.2016 22:11	1636	4917100000203	499311170	
722	V	29.06.2016 04:19	300	4917100000099	900467652	
723	V	09.04.2016 18:12	32	4917100000160	4917100000270	
724	S	08.03.2016 05:27		4917100000281	4917100000049	
725	V	13.04.2016 03:09	2252	4917100000299	4917100000120	
726	V	19.05.2016 03:34	19	4917100000283	491601111179	
727	S	14.06.2016 01:55		4917100000290	4917100000312	
728	S	27.06.2016 10:11		4917100000068	4917100000288	
729	S	21.05.2016 07:58		4917100000120	4917100000317	
730	V	01.04.2016 23:48	2307	4917100000294	4917100000031	
731	D	17.06.2016 09:23	122	4917100000099		6081578
732	D	20.04.2016 04:53	12	4917100000340		203964
733	V	23.05.2016 09:59	34	4917100000380	4917100000060	
734	S	19.05.2016 03:12		4917100000086	4917100000333	
735	V	24.05.2016 09:46	144	4917100000198	4917100000243	
736	D	01.06.2016 23:40	2098	4917100000099		195393034
737	V	19.05.2016 09:06	95	4917100000199	4917100000090	
738	S	03.06.2016 02:32		4917100000046	4917100000251	
739	V	28.05.2016 09:08	285	4917100000000	4917100000257	
740	V	10.06.2016 21:01	82	4917100000245	4917100000194	
741	D	14.05.2016 17:08	369	4917100000149		26736264
742	S	17.06.2016 00:44		4917100000268	4917100000257	
743	S	01.06.2016 20:40		4917100000156	4917100000323	
744	D	17.06.2016 05:43	83	4917100000273		3222890
745	V	29.06.2016 05:48	32	4917100000364	4917100000340	
746	S	03.06.2016 21:01		4917100000250	4917100000101	
747	S	06.06.2016 01:47		4917100000159	4917100000053	
748	V	09.06.2016 12:38	90	4917100000159	499311212	
749	S	10.05.2016 13:14		4917100000370	4917100000125	
750	D	17.04.2016 16:18	1977	4917100000078		29694540
751	D	12.06.2016 04:27	99	4917100000279		8256105
752	S	12.05.2016 23:42		4917100000146	4917100000346	
753	S	12.06.2016 02:50		4917100000294	4917100000233	
754	S	17.06.2016 11:52		4917100000065	4917100000348	
755	S	28.06.2016 18:50		4917100000132	4917100000206	
756	V	21.05.2016 23:04	90	4917100000321	4917100000215	
757	D	26.03.2016 21:03	7	4917100000141		441637
758	V	17.06.2016 11:16	89	4917100000018	4917100000198	
759	S	25.06.2016 07:14		4917100000338	4917100000273	
760	D	13.06.2016 16:04	89	4917100000129		6118750
761	V	29.03.2016 14:26	877	4917100000363	4917100000034	
762	D	10.05.2016 16:05	117	4917100000202		1841697
763	D	04.03.2016 04:00	273	4917100000126		17637438
764	V	04.06.2016 05:34	432	4917100000375	4917100000067	
765	V	01.05.2016 01:14	102	4917100000309	499311172	
766	S	22.05.2016 17:47		4917100000155	4917100000322	
767	S	25.06.2016 09:32		4917100000239	4917100000090	
768	V	11.04.2016 01:06	122	4917100000142	491601111183	
769	D	28.05.2016 20:33	756	4917100000187		65876328
770	D	24.06.2016 17:31	112	4917100000349		6257328
771	V	14.06.2016 23:51	162	4917099999999	499311247	
772	D	12.06.2016 21:23	15	4917100000036		379620
773	S	25.06.2016 21:15		4917100000267	4917100000080	
774	V	24.06.2016 02:31	3253	4917100000285	4917100000331	
775	S	03.06.2016 12:21		4917100000159	4917100000281	
776	V	14.03.2016 17:42	40	4917100000337	4917100000291	
777	D	24.05.2016 23:09	411	4917100000149		27991977
778	D	22.05.2016 22:07	402	4917100000057		10814604
779	V	11.05.2016 22:39	74	4917100000115	499311301	
780	V	11.06.2016 18:50	32	4917100000206	4917100000220	
781	V	10.06.2016 10:52	2461	4917099999998	499311133	
782	D	20.05.2016 21:59	87	4917100000121		4605519
783	D	03.04.2016 04:51	78	4917100000318		6597552
784	V	14.04.2016 13:08	1977	4917100000181	491601111134	
785	V	19.05.2016 22:07	78	4917100000187	4917100000214	
786	S	03.06.2016 17:32		4917100000226	4917100000034	
787	V	10.03.2016 07:02	20	4917100000225	4917100000287	
788	S	20.05.2016 22:26		4917100000287	4917100000186	
789	V	05.05.2016 15:29	2439	4917100000039	4917100000153	
790	V	25.04.2016 22:11	31	4917100000130	499311113	
791	S	22.06.2016 13:33		4917100000359	4917100000012	
792	V	15.04.2016 17:03	877	4917100000008	4917100000337	
793	D	11.06.2016 05:02	112	4917100000195		8026144
794	V	24.05.2016 13:04	52	4917100000013	499311119	
795	D	01.06.2016 14:23	102	4917100000287		3263592
796	D	12.06.2016 06:05	105	4917100000386		7120575
797	V	11.04.2016 05:55	118	4917100000006	499311275	
798	V	08.06.2016 17:17	46	4917100000335	399312112	
799	D	08.06.2016 11:34	3033	4917100000085		166326687
800	D	06.05.2016 11:49	101	4917100000048		7703977
801	D	15.06.2016 10:37	91	4917100000290		3132493
802	D	15.04.2016 10:28	68	4917100000363		5158344
803	S	18.06.2016 13:08		4917100000087	4917100000247	
804	V	05.05.2016 03:39	114	4917100000216	491601111118	
805	D	14.03.2016 10:00	1460	4917100000381		44727100
806	V	13.03.2016 13:40	243	4917100000371	4917100000062	
807	D	28.04.2016 05:23	621	4917100000028		38176596
808	D	18.06.2016 10:35	2219	4917100000188		55157683
809	V	26.06.2016 05:44	1394	4917100000092	4917100000098	
810	S	24.04.2016 04:18		4917100000139	4917100000171	
811	D	04.05.2016 21:08	357	4917100000017		403767
812	D	18.06.2016 17:20	33	4917100000342		2884002
813	D	16.05.2016 13:06	943	4917100000148		70365717
814	S	18.02.2016 04:03		4917099999998	4917100000115	
815	S	29.06.2016 18:41		4917100000117	4917100000078	
816	D	09.04.2016 14:24	1064	4917100000065		24046400
817	D	20.06.2016 12:32	1383	4917100000180		41665641
818	S	22.06.2016 10:15		4917100000176	4917100000182	
819	V	05.06.2016 14:35	285	4917100000114	491601111185	
820	S	28.06.2016 23:28		4917099999997	4917100000234	
821	D	18.06.2016 20:41	68	4917100000211		4187236
822	S	08.05.2016 09:30		4917100000381	4917100000251	
823	V	13.05.2016 04:49	153	4917100000144	4917100000298	
824	V	28.05.2016 12:46	108	4917100000003	499311116	
825	D	24.06.2016 22:06	2241	4917100000208		20937663
826	D	19.04.2016 06:09	153	4917100000174		11985561
827	V	14.04.2016 03:49	3418	4917100000137	4917100000129	
828	V	01.06.2016 13:20	2384	4917100000364	4917100000061	
829	S	14.06.2016 13:21		4917100000383	4917100000299	
830	S	26.06.2016 13:05		4917100000148	4917100000325	
831	S	11.06.2016 23:12		4917100000249	4917100000213	
832	V	23.04.2016 11:40	24	4917100000304	4917100000318	
833	D	08.02.2016 11:19	8	4917100000207		193200
834	S	01.05.2016 16:45		4917100000354	4917100000119	
835	S	19.05.2016 21:04		4917100000209	4917100000206	
836	V	23.04.2016 19:07	144	4917100000111	499311219	
837	D	10.06.2016 03:19	570	4917100000091		46380900
838	V	16.06.2016 23:58	84	4917100000000	4917100000056	
839	D	01.04.2016 03:29	31	4917100000141		764088
840	D	18.04.2016 05:34	3220	4917100000177		138009200
841	V	28.05.2016 02:08	1526	4917100000218	4917100000085	
842	V	11.05.2016 02:36	3143	4917100000330	4917100000120	
843	S	27.05.2016 03:29		4917100000344	4917100000039	
844	D	18.05.2016 09:47	630	4917100000025		50085630
